,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
4,316.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
5,316.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
6,316.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
7,316.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
8,316.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
9,482.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
10,482.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
11,482.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
12,482.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
13,482.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
14,699.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
15,699.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
16,699.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
17,699.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
18,699.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
19,1014.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
20,1014.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
21,1014.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
22,1014.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
23,1014.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
24,1426.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
25,1426.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
26,1426.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.025,10,2995.2166266441345,1
