,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
4,313.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
5,313.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
6,313.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
7,313.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
8,313.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
9,459.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
10,459.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
11,459.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
12,459.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
13,459.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
14,672.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
15,672.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
16,672.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
17,672.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
18,672.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
19,956.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
20,956.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
21,956.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
22,956.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
23,956.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
24,1341.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
25,1341.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
26,1341.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
27,1341.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
28,1341.0,28,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
29,1851.0,29,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
30,1851.0,30,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
31,1851.0,31,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
32,1851.0,32,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.025,14,3371.1468148231506,1
