,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
4,302.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
5,302.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
6,302.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
7,302.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
8,302.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
9,470.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
10,470.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
11,470.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
12,470.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
13,470.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
14,692.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
15,692.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
16,692.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
17,692.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
18,692.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
19,996.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
20,996.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
21,996.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
22,996.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
23,996.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
24,1410.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
25,1410.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
26,1410.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
27,1410.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
28,1410.0,28,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
29,1930.0,29,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
30,1930.0,30,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
31,1930.0,31,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
32,1930.0,32,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
33,1930.0,33,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
34,2553.0,34,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
35,2553.0,35,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
36,2553.0,36,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
37,2553.0,37,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
38,2553.0,38,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
39,3280.0,39,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
40,3280.0,40,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
41,3280.0,41,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
42,3280.0,42,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
43,3280.0,43,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
44,4152.0,44,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
45,4152.0,45,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
46,4152.0,46,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
47,4152.0,47,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
48,4152.0,48,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,20,3378.382877826691,1
49,5086.0,49,20.0,1.0,-1.0,0.0,3.8,0.0,0.75,0.025,20,3378.382877826691,1
50,5086.0,50,20.0,2.0,-1.0,0.0,3.8,0.0,0.75,0.025,20,3378.382877826691,1
51,5089.0,51,20.0,3.0,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
52,5089.0,52,20.0,4.0,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
53,5089.0,53,38.0,2.631578947368421,-1.0,0.9,2.1052631578947367,0.0,0.75,0.025,20,3378.382877826691,1
54,6074.0,54,38.0,3.631578947368421,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
55,6074.0,55,40.0,4.4,-1.0,0.05263157894736842,3.8,0.0,0.75,0.025,20,3378.382877826691,1
56,6084.0,56,40.0,5.4,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
57,6084.0,57,40.0,6.4,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
58,6085.0,58,76.0,3.8947368421052633,-1.0,0.9,2.1052631578947367,0.0,0.75,0.025,20,3378.382877826691,1
59,7089.0,59,76.0,4.894736842105263,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
60,7088.0,60,80.0,5.6,-1.0,0.05263157894736842,3.8,0.0,0.75,0.025,20,3378.382877826691,1
61,7117.0,61,80.0,6.6,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
62,7117.0,62,80.0,7.6,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
63,7121.0,63,152.0,4.526315789473684,-1.0,0.9,2.1052631578947367,0.0,0.75,0.025,20,3378.382877826691,1
64,8132.0,64,152.0,5.526315789473684,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
65,8130.0,65,160.0,6.2,-1.0,0.05263157894736842,3.8,0.0,0.75,0.025,20,3378.382877826691,1
66,8157.0,66,160.0,7.2,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
67,8157.0,67,160.0,8.2,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
68,8157.0,68,304.0,4.842105263157895,-1.0,0.9,2.1052631578947367,0.0,0.75,0.025,20,3378.382877826691,1
69,9022.0,69,304.0,5.842105263157895,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
70,9018.0,70,320.0,6.5,-1.0,0.05263157894736842,3.7875,0.0,0.75,0.025,20,3378.382877826691,1
71,9038.0,71,320.0,7.5,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
72,9034.0,72,320.0,8.5,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
73,9033.0,73,607.0,5.00823723228995,-1.0,0.896875,2.1087314662273475,0.0,0.75,0.025,20,3378.382877826691,1
74,9874.0,74,607.0,6.008237232289949,-1.0,0.0,3.99670510708402,0.0,0.75,0.025,20,3378.382877826691,1
75,9850.0,75,639.0,6.657276995305164,-1.0,0.052718286655683684,3.7902973395931134,0.0,0.75,0.025,20,3378.382877826691,1
76,9861.0,76,639.0,7.657276995305164,-1.0,0.0,4.0,0.0,0.75,0.025,20,3378.382877826691,1
77,9838.0,77,640.0,8.64375,-1.0,0.001564945226917058,3.9875,0.0,0.75,0.025,20,3378.382877826691,1
78,9831.0,78,1211.0,5.096614368290669,-1.0,0.8921875,2.1139554087530965,0.0,0.75,0.025,20,3378.382877826691,1
79,10469.0,79,1213.0,6.086562242374279,-1.0,0.0016515276630883564,3.983511953833471,0.0,0.75,0.025,20,3378.382877826691,1
80,10410.0,80,1278.0,6.726134585289514,-1.0,0.05358615004122012,3.7824726134585287,0.0,0.75,0.025,20,3378.382877826691,1
81,10393.0,81,1278.0,7.726134585289514,-1.0,0.0,3.987480438184664,0.0,0.75,0.025,20,3378.382877826691,1
82,10345.0,82,1279.0,8.719311962470679,-1.0,0.000782472613458529,3.9765441751368256,0.0,0.75,0.025,20,3378.382877826691,1
83,10313.0,83,2401.0,5.177426072469804,-1.0,0.8772478498827209,2.122448979591837,0.0,0.75,0.025,20,3378.382877826691,1
84,10748.0,84,2408.0,6.159468438538205,-1.0,0.002915451895043732,3.9518272425249172,0.0,0.75,0.025,20,3378.382877826691,1
85,10610.0,85,2552.0,6.755485893416928,-1.0,0.05980066445182725,3.7233542319749215,0.0,0.75,0.025,20,3378.382877826691,1
86,10440.0,86,2552.0,7.755485893416928,-1.0,0.0,3.9067398119122263,0.0,0.75,0.025,20,3378.382877826691,1
87,10264.0,87,2556.0,8.741784037558686,-1.0,0.001567398119122257,3.8951486697965567,0.0,0.75,0.025,20,3378.382877826691,1
88,10092.0,88,4595.0,5.4156692056583235,-1.0,0.7981220657276995,2.1331882480957565,0.0003912363067292645,0.75,0.025,20,3378.382877826691,1
89,10048.0,89,4620.0,6.3809523809523805,-1.0,0.00544069640914037,3.748051948051948,0.0,0.75,0.025,20,3378.382877826691,1
90,9508.0,90,4954.0,6.881913605167543,-1.0,0.07251082251082251,3.322971336293904,0.00021645021645021642,0.75,0.025,20,3378.382877826691,1
91,8963.0,91,4958.0,7.87555465913675,-1.0,0.0008074283407347598,3.3775716014521984,0.0,0.75,0.025,20,3378.382877826691,1
92,8419.0,92,4969.0,8.841618031797141,-1.0,0.003630496167809601,3.171664318776414,0.0014118596208148447,0.75,0.025,20,3378.382877826691,1
93,7987.0,93,5000.0,7.7942,-1.0,0.4304689072247937,2.4512,0.4242302274099417,0.75,0.025,20,3378.382877826691,1
94,7667.0,94,4999.0,7.362272454490897,-1.0,0.009000000000000001,3.138627725545109,0.0092,0.75,0.025,20,3378.382877826691,1
95,7121.0,95,5000.0,7.879,-1.0,0.09101820364072814,2.8484,0.09081816363272656,0.75,0.025,20,3378.382877826691,1
96,6643.0,96,4968.0,8.506441223832528,-1.0,0.0016,2.9025764895330117,0.008,0.75,0.025,20,3378.382877826691,1
97,6130.0,97,4942.0,9.312424119789561,-1.0,0.011674718196457328,2.736948603804128,0.016908212560386472,0.75,0.025,20,3378.382877826691,1
98,5728.0,98,5000.0,8.5438,-1.0,0.3140428976123027,2.2804,0.30230675839740995,0.75,0.025,20,3378.382877826691,1
99,5289.0,99,4968.0,8.284420289855072,-1.0,0.0152,2.8542673107890497,0.0216,0.75,0.025,20,3378.382877826691,1
100,4757.0,100,4998.0,8.468387354941976,-1.0,0.10849436392914652,2.5382152861144456,0.10245571658615137,0.75,0.025,20,3378.382877826691,1
101,4220.0,101,4934.0,8.97203080664775,-1.0,0.006602641056422569,2.5638427239562223,0.019407763105242098,0.75,0.025,20,3378.382877826691,1
102,3702.0,102,4858.0,9.693495265541374,-1.0,0.016011349817592217,2.3392342527789207,0.031414673692744234,0.75,0.025,20,3378.382877826691,1
103,3229.0,103,5000.0,9.141,-1.0,0.23054755043227665,1.9364,0.20131741457389876,0.75,0.025,20,3378.382877826691,1
104,2689.0,104,4870.0,8.983367556468172,-1.0,0.011000000000000001,2.150718685831622,0.037000000000000005,0.75,0.025,20,3378.382877826691,1
105,2182.0,105,5000.0,8.9698,-1.0,0.0891170431211499,1.6576,0.062422997946611915,0.75,0.025,20,3378.382877826691,1
106,1765.0,106,4823.0,9.607505701845325,-1.0,0.004,1.5463404520008293,0.0394,0.75,0.025,20,3378.382877826691,1
107,1436.0,107,4576.0,10.166083916083917,-1.0,0.013269749118805723,1.263548951048951,0.06448268712419655,0.75,0.025,20,3378.382877826691,1
108,1182.0,108,4534.0,9.898544331715923,-1.0,0.09593531468531467,1.0370533745037491,0.10511363636363637,0.75,0.025,20,3378.382877826691,1
109,905.0,109,4180.0,10.477751196172251,-1.0,0.004631671812968682,1.1976076555023925,0.08270842523158359,0.75,0.025,20,3378.382877826691,1
110,647.0,110,3782.0,10.277366472765733,-1.0,0.06770334928229665,0.977260708619778,0.16291866028708135,0.75,0.025,20,3378.382877826691,1
111,398.0,111,3372.0,10.595788849347569,-1.0,0.002379693283976732,0.972123368920522,0.11078794288736117,0.75,0.025,20,3378.382877826691,1
112,249.0,112,2740.0,10.958759124087589,-1.0,0.004744958481613286,0.756934306569343,0.19217081850533807,0.75,0.025,20,3378.382877826691,1
113,119.0,113,2460.0,10.795528455284552,-1.0,0.05291970802919708,0.5495934959349593,0.1551094890510949,0.75,0.025,20,3378.382877826691,1
114,32.0,114,2064.0,11.07218992248062,-1.0,0.0004065040650406504,0.36046511627906974,0.1613821138211382,0.75,0.025,20,3378.382877826691,1
115,43.0,115,1643.0,11.717589774802189,-1.0,0.002422480620155039,0.09981740718198416,0.2063953488372093,0.75,0.025,20,3378.382877826691,1
116,71.0,116,1329.0,11.90443942814146,-1.0,0.0,0.04966139954853273,0.19111381618989653,0.75,0.025,20,3378.382877826691,1
117,98.0,117,973.0,12.371017471736893,-1.0,0.0,0.07194244604316546,0.26787057938299474,0.75,0.025,20,3378.382877826691,1
118,129.0,118,657.0,13.557077625570777,-1.0,0.0,0.0791476407914764,0.3247687564234327,0.75,0.025,20,3378.382877826691,1
119,137.0,119,427.0,14.419203747072599,-1.0,0.0,0.13114754098360654,0.350076103500761,0.75,0.025,20,3378.382877826691,1
120,153.0,120,269.0,16.401486988847587,-1.0,0.0,0.0966542750929368,0.3700234192037471,0.75,0.025,20,3378.382877826691,1
121,169.0,121,103.0,16.844660194174757,-1.0,0.0,0.07766990291262135,0.6171003717472119,0.75,0.025,20,3378.382877826691,1
122,183.0,122,68.0,18.764705882352946,-1.0,0.0,0.2352941176470588,0.3398058252427185,0.75,0.025,20,3378.382877826691,1
123,183.0,123,9.0,20.88888888888889,-1.0,0.0,0.8888888888888888,0.8676470588235294,0.75,0.025,20,3378.382877826691,1
124,201.0,124,9.0,21.88888888888889,-1.0,0.0,0.8888888888888888,0.0,0.75,0.025,20,3378.382877826691,1
125,225.0,125,9.0,22.88888888888889,-1.0,0.0,0.8888888888888888,0.0,0.75,0.025,20,3378.382877826691,1
126,243.0,126,9.0,23.88888888888889,-1.0,0.0,1.3333333333333333,0.0,0.75,0.025,20,3378.382877826691,1
127,268.0,127,9.0,24.88888888888889,-1.0,0.0,0.4444444444444444,0.0,0.75,0.025,20,3378.382877826691,1
128,271.0,128,9.0,25.88888888888889,-1.0,0.0,1.7777777777777777,0.0,0.75,0.025,20,3378.382877826691,1
129,304.0,129,9.0,26.88888888888889,-1.0,0.0,1.3333333333333333,0.0,0.75,0.025,20,3378.382877826691,1
130,335.0,130,9.0,27.88888888888889,-1.0,0.0,0.8888888888888888,0.0,0.75,0.025,20,3378.382877826691,1
131,365.0,131,10.0,26.0,-1.0,0.1111111111111111,1.2,0.0,0.75,0.025,20,3378.382877826691,1
