,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
4,304.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
5,304.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
6,304.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
7,304.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
8,304.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
9,453.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
10,453.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
11,453.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
12,453.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
13,453.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
14,648.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
15,648.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
16,648.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
17,648.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
18,648.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
19,917.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
20,917.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
21,917.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
22,917.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
23,917.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
24,1299.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
25,1299.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
26,1299.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
27,1299.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
28,1299.0,28,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
29,1794.0,29,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
30,1794.0,30,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
31,1794.0,31,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
32,1794.0,32,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
33,1794.0,33,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
34,2414.0,34,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
35,2414.0,35,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
36,2414.0,36,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
37,2414.0,37,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
38,2414.0,38,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.025,14,2902.718366384506,1
