,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
4,314.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
5,314.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
6,314.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
7,314.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
8,314.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
9,473.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
10,473.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
11,473.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
12,473.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
13,473.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
14,701.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
15,701.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
16,701.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
17,701.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
18,701.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
19,998.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,14,2586.57188987732,1
