,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
4,311.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
5,311.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
6,311.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
7,311.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
8,311.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
9,459.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
10,459.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
11,459.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
12,459.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
13,459.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
14,653.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
15,653.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
16,653.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
17,653.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
18,653.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
19,910.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
20,910.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
21,910.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
22,910.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
23,910.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
24,1276.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
25,1276.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
26,1276.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
27,1276.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
28,1276.0,28,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
29,1749.0,29,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
30,1749.0,30,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
31,1749.0,31,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
32,1749.0,32,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
33,1749.0,33,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
34,2309.0,34,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
35,2309.0,35,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
36,2309.0,36,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
37,2309.0,37,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
38,2309.0,38,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
39,3019.0,39,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
40,3019.0,40,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
41,3019.0,41,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
42,3019.0,42,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
43,3019.0,43,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
44,3810.0,44,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
45,3810.0,45,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
46,3810.0,46,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
47,3810.0,47,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
48,3810.0,48,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.025,5,2390.4007160663605,1
49,4709.0,49,20.0,1.0,-1.0,0.0,3.4,0.0,-0.5,0.025,5,2390.4007160663605,1
50,4709.0,50,20.0,2.0,-1.0,0.0,3.0,0.0,-0.5,0.025,5,2390.4007160663605,1
51,4711.0,51,20.0,3.0,-1.0,0.0,3.6,0.0,-0.5,0.025,5,2390.4007160663605,1
52,4711.0,52,20.0,4.0,-1.0,0.0,3.2,0.0,-0.5,0.025,5,2390.4007160663605,1
53,4711.0,53,33.0,3.0303030303030303,-1.0,0.65,2.1818181818181817,0.0,-0.5,0.025,5,2390.4007160663605,1
54,5705.0,54,32.0,3.96875,-1.0,0.0,4.0,0.030303030303030307,-0.5,0.025,5,2390.4007160663605,1
55,5705.0,55,36.0,4.416666666666667,-1.0,0.125,3.555555555555556,0.0,-0.5,0.025,5,2390.4007160663605,1
56,5721.0,56,36.0,5.416666666666668,-1.0,0.0,4.0,0.0,-0.5,0.025,5,2390.4007160663605,1
57,5721.0,57,37.0,6.243243243243242,-1.0,0.027777777777777776,3.783783783783784,0.0,-0.5,0.025,5,2390.4007160663605,1
58,5723.0,58,62.0,4.32258064516129,-1.0,0.6756756756756757,2.3870967741935485,0.0,-0.5,0.025,5,2390.4007160663605,1
59,6733.0,59,62.0,5.32258064516129,-1.0,0.0,4.0,0.0,-0.5,0.025,5,2390.4007160663605,1
60,6733.0,60,71.0,5.521126760563379,-1.0,0.14516129032258066,3.492957746478873,0.0,-0.5,0.025,5,2390.4007160663605,1
