,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
4,308.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
5,308.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
6,308.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
7,308.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
8,308.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
9,465.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
10,465.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
11,465.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
12,465.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
13,465.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
14,669.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
15,669.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
16,669.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
17,669.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
18,669.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
19,979.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
20,979.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
21,979.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
22,979.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
23,979.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
24,1382.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
25,1382.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
26,1382.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
27,1382.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
28,1382.0,28,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
29,1880.0,29,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
30,1880.0,30,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
31,1880.0,31,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
32,1880.0,32,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
33,1880.0,33,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
34,2503.0,34,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
35,2503.0,35,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
36,2503.0,36,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
37,2503.0,37,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
38,2503.0,38,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
39,3280.0,39,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
40,3280.0,40,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
41,3280.0,41,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
42,3280.0,42,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
43,3280.0,43,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
44,4119.0,44,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
45,4119.0,45,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
46,4119.0,46,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
47,4119.0,47,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
48,4119.0,48,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.025,14,3045.951978683472,1
49,5031.0,49,20.0,1.0,-1.0,0.0,3.6,0.0,-0.75,0.025,14,3045.951978683472,1
50,5031.0,50,20.0,2.0,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
51,5032.0,51,20.0,3.0,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
52,5032.0,52,20.0,4.0,-1.0,0.0,3.8,0.0,-0.75,0.025,14,3045.951978683472,1
53,5032.0,53,37.0,2.702702702702702,-1.0,0.85,2.1621621621621623,0.0,-0.75,0.025,14,3045.951978683472,1
54,6060.0,54,37.0,3.702702702702703,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
55,6060.0,55,40.0,4.35,-1.0,0.08108108108108109,3.7,0.0,-0.75,0.025,14,3045.951978683472,1
56,6066.0,56,40.0,5.35,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
57,6066.0,57,40.0,6.35,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
58,6067.0,58,74.0,3.972972972972973,-1.0,0.85,2.1621621621621623,0.0,-0.75,0.025,14,3045.951978683472,1
59,7082.0,59,74.0,4.972972972972973,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
60,7082.0,60,80.0,5.525,-1.0,0.08108108108108109,3.65,0.0,-0.75,0.025,14,3045.951978683472,1
61,7107.0,61,80.0,6.525,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
62,7108.0,62,80.0,7.525,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
63,7110.0,63,147.0,4.6394557823129245,-1.0,0.8375,2.17687074829932,0.0,-0.75,0.025,14,3045.951978683472,1
64,8047.0,64,147.0,5.6394557823129245,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
65,8048.0,65,160.0,6.1,-1.0,0.08843537414965986,3.625,0.0,-0.75,0.025,14,3045.951978683472,1
66,8078.0,66,160.0,7.1,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
67,8078.0,67,160.0,8.1,-1.0,0.0,3.95,0.0,-0.75,0.025,14,3045.951978683472,1
68,8084.0,68,291.0,5.003436426116839,-1.0,0.81875,2.185567010309278,0.0,-0.75,0.025,14,3045.951978683472,1
69,9035.0,69,291.0,6.003436426116839,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
70,9033.0,70,318.0,6.4088050314465415,-1.0,0.09278350515463918,3.6603773584905666,0.0,-0.75,0.025,14,3045.951978683472,1
71,9066.0,71,318.0,7.4088050314465415,-1.0,0.0,3.987421383647799,0.0,-0.75,0.025,14,3045.951978683472,1
72,9068.0,72,320.0,8.35625,-1.0,0.006289308176100629,3.975,0.0,-0.75,0.025,14,3045.951978683472,1
73,9081.0,73,582.0,5.144329896907217,-1.0,0.81875,2.1993127147766325,0.0,-0.75,0.025,14,3045.951978683472,1
74,9919.0,74,582.0,6.144329896907218,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
75,9922.0,75,635.0,6.5480314960629915,-1.0,0.09106529209621993,3.6661417322834646,0.0,-0.75,0.025,14,3045.951978683472,1
76,9960.0,76,635.0,7.5480314960629915,-1.0,0.0,4.0,0.0,-0.75,0.025,14,3045.951978683472,1
77,9958.0,77,640.0,8.48125,-1.0,0.007874015748031496,3.9625,0.0,-0.75,0.025,14,3045.951978683472,1
78,9972.0,78,1164.0,5.213058419243986,-1.0,0.81875,2.1993127147766325,0.0,-0.75,0.025,14,3045.951978683472,1
79,10601.0,79,1164.0,6.213058419243986,-1.0,0.0,3.9965635738831615,0.0,-0.75,0.025,14,3045.951978683472,1
80,10593.0,80,1269.0,6.616233254531128,-1.0,0.09020618556701032,3.66903073286052,0.0,-0.75,0.025,14,3045.951978683472,1
81,10633.0,81,1269.0,7.616233254531128,-1.0,0.0,3.9936958234830575,0.0,-0.75,0.025,14,3045.951978683472,1
82,10625.0,82,1280.0,8.5421875,-1.0,0.008668242710795903,3.9625,0.0,-0.75,0.025,14,3045.951978683472,1
83,10624.0,83,2325.0,5.253333333333333,-1.0,0.81640625,2.198709677419355,0.0,-0.75,0.025,14,3045.951978683472,1
84,11057.0,84,2325.0,6.253333333333333,-1.0,0.0,3.993118279569893,0.0,-0.75,0.025,14,3045.951978683472,1
85,11006.0,85,2533.0,6.657718120805369,-1.0,0.08946236559139785,3.6628503750493486,0.0,-0.75,0.025,14,3045.951978683472,1
86,10986.0,86,2533.0,7.657718120805369,-1.0,0.0,3.988945913936045,0.0,-0.75,0.025,14,3045.951978683472,1
87,10924.0,87,2560.0,8.56640625,-1.0,0.010659297275957364,3.9515625,0.0,-0.75,0.025,14,3045.951978683472,1
88,10862.0,88,4630.0,5.289416846652268,-1.0,0.80859375,2.2043196544276458,0.0,-0.75,0.025,14,3045.951978683472,1
89,10891.0,89,4631.0,6.288058734614554,-1.0,0.00021598272138228941,3.9710645648887932,0.0,-0.75,0.025,14,3045.951978683472,1
90,10583.0,90,5000.0,6.7452,-1.0,0.0889656661628158,3.6192,0.0092852515655366,-0.75,0.025,14,3045.951978683472,1
91,10212.0,91,5000.0,7.6906,-1.0,0.0002,3.852,0.0002,-0.75,0.025,14,3045.951978683472,1
92,9758.0,92,5000.0,8.652999999999999,-1.0,0.0124,3.7136,0.0124,-0.75,0.025,14,3045.951978683472,1
93,9456.0,93,5000.0,7.191,-1.0,0.5294,2.784,0.5294,-0.75,0.025,14,3045.951978683472,1
94,9131.0,94,5000.0,6.5694,-1.0,0.004,3.7136,0.004,-0.75,0.025,14,3045.951978683472,1
95,8699.0,95,5000.0,7.1946,-1.0,0.0906,3.4139999999999997,0.0906,-0.75,0.025,14,3045.951978683472,1
96,8265.0,96,5000.0,7.888999999999999,-1.0,0.002,3.4844,0.002,-0.75,0.025,14,3045.951978683472,1
97,7763.0,97,5000.0,8.7614,-1.0,0.018000000000000002,3.3632,0.018000000000000002,-0.75,0.025,14,3045.951978683472,1
98,7393.0,98,5000.0,7.5898,-1.0,0.4278,2.6428,0.4278,-0.75,0.025,14,3045.951978683472,1
99,7000.0,99,4996.0,7.185548438751002,-1.0,0.008,3.377902321857486,0.0088,-0.75,0.025,14,3045.951978683472,1
100,6491.0,100,5000.0,7.6178,-1.0,0.10528422738190553,3.1028,0.1044835868694956,-0.75,0.025,14,3045.951978683472,1
101,5961.0,101,4988.0,8.201082598235766,-1.0,0.0042,3.212109061748196,0.0066,-0.75,0.025,14,3045.951978683472,1
102,5374.0,102,5000.0,8.9864,-1.0,0.024258219727345633,3.0008,0.021852445870088208,-0.75,0.025,14,3045.951978683472,1
103,4879.0,103,5000.0,8.1818,-1.0,0.3298,2.4032,0.3298,-0.75,0.025,14,3045.951978683472,1
104,4321.0,104,4994.0,7.8602322787344825,-1.0,0.0136,2.8526231477773334,0.0148,-0.75,0.025,14,3045.951978683472,1
105,3754.0,105,5000.0,8.1996,-1.0,0.09891870244293152,2.4692,0.09771726071285544,-0.75,0.025,14,3045.951978683472,1
106,3179.0,106,4957.0,8.714746822675005,-1.0,0.0052,2.3469840629412952,0.0138,-0.75,0.025,14,3045.951978683472,1
107,2659.0,107,4934.0,9.387109850020268,-1.0,0.019971757111155945,1.9939197405755982,0.02461166027839419,-0.75,0.025,14,3045.951978683472,1
108,2243.0,108,5000.0,9.1732,-1.0,0.1838265099310904,1.5676,0.17044993919740575,-0.75,0.025,14,3045.951978683472,1
109,1772.0,109,4887.0,9.306527521997133,-1.0,0.0082,1.7470841006752609,0.0308,-0.75,0.025,14,3045.951978683472,1
110,1347.0,110,4757.0,9.66470464578516,-1.0,0.04951913239206057,1.408030271179315,0.07612031921424188,-0.75,0.025,14,3045.951978683472,1
111,981.0,111,4484.0,10.312890276538807,-1.0,0.0012612991381122554,1.2765388046387154,0.058650409922219884,-0.75,0.025,14,3045.951978683472,1
112,706.0,112,3991.0,10.879228263593085,-1.0,0.007805530776092773,1.0228013029315959,0.11775200713648527,-0.75,0.025,14,3045.951978683472,1
113,487.0,113,3995.0,10.244806007509387,-1.0,0.1147582059634177,0.7329161451814769,0.11375595088950137,-0.75,0.025,14,3045.951978683472,1
114,241.0,114,3475.0,10.610359712230217,-1.0,0.0005006257822277847,0.8310791366906475,0.13066332916145182,-0.75,0.025,14,3045.951978683472,1
115,75.0,115,2923.0,11.023947998631543,-1.0,0.009784172661870505,0.4803284296955183,0.16863309352517986,-0.75,0.025,14,3045.951978683472,1
116,43.0,116,2490.0,11.294377510040158,-1.0,0.00034211426616489907,0.21204819277108436,0.1484775915155662,-0.75,0.025,14,3045.951978683472,1
117,60.0,117,1993.0,11.75062719518314,-1.0,0.0,0.09131961866532863,0.1995983935742972,-0.75,0.025,14,3045.951978683472,1
118,86.0,118,1473.0,12.589952477936185,-1.0,0.0005017561465127947,0.0814663951120163,0.2614149523331661,-0.75,0.025,14,3045.951978683472,1
119,112.0,119,1123.0,13.124666073018698,-1.0,0.0,0.07836153161175423,0.23761031907671415,-0.75,0.025,14,3045.951978683472,1
120,121.0,120,700.0,14.767142857142858,-1.0,0.0,0.06285714285714286,0.3766696349065005,-0.75,0.025,14,3045.951978683472,1
121,126.0,121,419.0,15.181384248210025,-1.0,0.0,0.03818615751789976,0.4014285714285714,-0.75,0.025,14,3045.951978683472,1
122,138.0,122,171.0,16.29824561403509,-1.0,0.0,0.11695906432748535,0.5918854415274463,-0.75,0.025,14,3045.951978683472,1
123,145.0,123,96.0,16.59375,-1.0,0.0,0.08333333333333333,0.43859649122807015,-0.75,0.025,14,3045.951978683472,1
124,148.0,124,21.0,20.095238095238095,-1.0,0.0,0.5714285714285714,0.78125,-0.75,0.025,14,3045.951978683472,1
125,165.0,125,15.0,22.6,-1.0,0.0,1.0666666666666669,0.2857142857142857,-0.75,0.025,14,3045.951978683472,1
126,182.0,126,15.0,23.6,-1.0,0.0,0.5333333333333333,0.0,-0.75,0.025,14,3045.951978683472,1
