,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
4,309.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
5,309.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
6,309.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
7,309.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
8,309.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
9,450.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
10,450.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
11,450.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
12,450.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
13,450.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
14,658.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
15,658.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
16,658.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
17,658.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
18,658.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
19,955.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
20,955.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
21,955.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
22,955.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
23,955.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
24,1320.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
25,1320.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
26,1320.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
27,1320.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
28,1320.0,28,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
29,1780.0,29,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
30,1780.0,30,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
31,1780.0,31,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
32,1780.0,32,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
33,1780.0,33,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
34,2401.0,34,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
35,2401.0,35,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
36,2401.0,36,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
37,2401.0,37,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
38,2401.0,38,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
39,3137.0,39,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
40,3137.0,40,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
41,3137.0,41,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
42,3137.0,42,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
43,3137.0,43,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
44,3988.0,44,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
45,3988.0,45,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
46,3988.0,46,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
47,3988.0,47,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
48,3988.0,48,0.0,0.0,-1.0,0.0,0.0,0.0,0.75,0.025,1,2859.3595786094666,1
49,4916.0,49,20.0,1.0,-1.0,0.0,3.4,0.0,0.75,0.025,1,2859.3595786094666,1
50,4916.0,50,20.0,2.0,-1.0,0.0,3.6,0.0,0.75,0.025,1,2859.3595786094666,1
51,4918.0,51,20.0,3.0,-1.0,0.0,3.8,0.0,0.75,0.025,1,2859.3595786094666,1
52,4918.0,52,20.0,4.0,-1.0,0.0,4.0,0.0,0.75,0.025,1,2859.3595786094666,1
53,4918.0,53,37.0,2.702702702702702,-1.0,0.85,2.1621621621621623,0.0,0.75,0.025,1,2859.3595786094666,1
54,5874.0,54,37.0,3.702702702702703,-1.0,0.0,4.0,0.0,0.75,0.025,1,2859.3595786094666,1
55,5874.0,55,38.0,4.578947368421051,-1.0,0.027027027027027032,3.8947368421052633,0.0,0.75,0.025,1,2859.3595786094666,1
56,5888.0,56,38.0,5.578947368421051,-1.0,0.0,4.0,0.0,0.75,0.025,1,2859.3595786094666,1
57,5888.0,57,39.0,6.410256410256411,-1.0,0.02631578947368421,3.897435897435898,0.0,0.75,0.025,1,2859.3595786094666,1
58,5890.0,58,73.0,3.958904109589041,-1.0,0.8717948717948718,2.136986301369863,0.0,0.75,0.025,1,2859.3595786094666,1
59,6864.0,59,74.0,4.891891891891891,-1.0,0.0136986301369863,3.9459459459459465,0.0,0.75,0.025,1,2859.3595786094666,1
60,6864.0,60,76.0,5.7368421052631575,-1.0,0.027027027027027032,3.8947368421052633,0.0,0.75,0.025,1,2859.3595786094666,1
61,6882.0,61,76.0,6.7368421052631575,-1.0,0.0,4.0,0.0,0.75,0.025,1,2859.3595786094666,1
62,6882.0,62,78.0,7.538461538461537,-1.0,0.02631578947368421,3.897435897435898,0.0,0.75,0.025,1,2859.3595786094666,1
63,6884.0,63,146.0,4.561643835616438,-1.0,0.8717948717948718,2.136986301369863,0.0,0.75,0.025,1,2859.3595786094666,1
64,7859.0,64,148.0,5.486486486486488,-1.0,0.0136986301369863,3.9459459459459465,0.0,0.75,0.025,1,2859.3595786094666,1
65,7857.0,65,152.0,6.315789473684211,-1.0,0.027027027027027032,3.8947368421052633,0.0,0.75,0.025,1,2859.3595786094666,1
66,7880.0,66,152.0,7.315789473684211,-1.0,0.0,4.0,0.0,0.75,0.025,1,2859.3595786094666,1
67,7878.0,67,156.0,8.102564102564102,-1.0,0.02631578947368421,3.897435897435898,0.0,0.75,0.025,1,2859.3595786094666,1
