,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
4,310.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
5,310.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
6,310.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
7,310.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
8,310.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
9,470.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
10,470.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
11,470.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
12,470.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
13,470.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
14,709.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
15,709.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
16,709.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
17,709.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
18,709.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
19,1001.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
20,1001.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
21,1001.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
22,1001.0,22,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
23,1001.0,23,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
24,1387.0,24,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
25,1387.0,25,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
26,1387.0,26,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
27,1387.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
28,1387.0,28,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
29,1875.0,29,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
30,1875.0,30,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
31,1875.0,31,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
32,1875.0,32,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
33,1875.0,33,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
34,2459.0,34,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
35,2459.0,35,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
36,2459.0,36,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
37,2459.0,37,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
38,2459.0,38,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
39,3170.0,39,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
40,3170.0,40,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
41,3170.0,41,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
42,3170.0,42,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
43,3170.0,43,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
44,3932.0,44,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
45,3932.0,45,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
46,3932.0,46,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
47,3932.0,47,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
48,3932.0,48,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.025,15,3479.206175327301,1
49,4798.0,49,20.0,1.0,-1.0,0.0,3.2,0.0,1.0,0.025,15,3479.206175327301,1
50,4798.0,50,20.0,2.0,-1.0,0.0,3.8,0.0,1.0,0.025,15,3479.206175327301,1
51,4799.0,51,20.0,3.0,-1.0,0.0,3.8,0.0,1.0,0.025,15,3479.206175327301,1
52,4799.0,52,20.0,4.0,-1.0,0.0,3.8,0.0,1.0,0.025,15,3479.206175327301,1
53,4799.0,53,36.0,2.7777777777777777,-1.0,0.8,2.1111111111111107,0.0,1.0,0.025,15,3479.206175327301,1
54,5677.0,54,36.0,3.7777777777777777,-1.0,0.0,4.0,0.0,1.0,0.025,15,3479.206175327301,1
55,5677.0,55,39.0,4.410256410256411,-1.0,0.08333333333333333,3.692307692307693,0.0,1.0,0.025,15,3479.206175327301,1
56,5690.0,56,39.0,5.410256410256411,-1.0,0.0,3.897435897435898,0.0,1.0,0.025,15,3479.206175327301,1
57,5689.0,57,39.0,6.410256410256411,-1.0,0.0,4.0,0.0,1.0,0.025,15,3479.206175327301,1
58,5690.0,58,70.0,4.128571428571429,-1.0,0.7948717948717948,2.1714285714285717,0.0,1.0,0.025,15,3479.206175327301,1
59,6628.0,59,70.0,5.128571428571429,-1.0,0.0,4.0,0.0,1.0,0.025,15,3479.206175327301,1
60,6628.0,60,76.0,5.644736842105262,-1.0,0.08571428571428573,3.684210526315789,0.0,1.0,0.025,15,3479.206175327301,1
61,6651.0,61,76.0,6.644736842105262,-1.0,0.0,4.0,0.0,1.0,0.025,15,3479.206175327301,1
62,6651.0,62,77.0,7.545454545454546,-1.0,0.013157894736842105,3.948051948051948,0.0,1.0,0.025,15,3479.206175327301,1
63,6652.0,63,140.0,4.7,-1.0,0.8181818181818182,2.2,0.0,1.0,0.025,15,3479.206175327301,1
64,7619.0,64,140.0,5.7,-1.0,0.0,3.971428571428572,0.0,1.0,0.025,15,3479.206175327301,1
65,7619.0,65,152.0,6.171052631578947,-1.0,0.08571428571428573,3.684210526315789,0.0,1.0,0.025,15,3479.206175327301,1
66,7638.0,66,152.0,7.171052631578947,-1.0,0.0,3.9736842105263164,0.0,1.0,0.025,15,3479.206175327301,1
67,7637.0,67,153.0,8.117647058823529,-1.0,0.006578947368421052,3.947712418300654,0.0,1.0,0.025,15,3479.206175327301,1
68,7633.0,68,278.0,5.017985611510792,-1.0,0.8169934640522876,2.2014388489208634,0.0,1.0,0.025,15,3479.206175327301,1
69,8582.0,69,278.0,6.017985611510793,-1.0,0.0,3.9856115107913666,0.0,1.0,0.025,15,3479.206175327301,1
70,8576.0,70,302.0,6.460264900662253,-1.0,0.08633093525179858,3.655629139072848,0.0,1.0,0.025,15,3479.206175327301,1
71,8598.0,71,303.0,7.435643564356437,-1.0,0.0033112582781456954,3.98019801980198,0.0,1.0,0.025,15,3479.206175327301,1
72,8597.0,72,304.0,8.407894736842103,-1.0,0.0033003300330033004,3.947368421052632,0.0,1.0,0.025,15,3479.206175327301,1
73,8594.0,73,551.0,5.190562613430127,-1.0,0.8125,2.1851179673321237,0.0,1.0,0.025,15,3479.206175327301,1
74,9446.0,74,553.0,6.168173598553345,-1.0,0.003629764065335753,3.949367088607595,0.0,1.0,0.025,15,3479.206175327301,1
75,9429.0,75,599.0,6.617696160267112,-1.0,0.08318264014466546,3.666110183639399,0.0,1.0,0.025,15,3479.206175327301,1
76,9424.0,76,600.0,7.605,-1.0,0.001669449081803005,3.973333333333333,0.0,1.0,0.025,15,3479.206175327301,1
77,9397.0,77,605.0,8.533884297520661,-1.0,0.008333333333333333,3.953719008264463,0.0,1.0,0.025,15,3479.206175327301,1
78,9384.0,78,1090.0,5.291743119266054,-1.0,0.8016528925619835,2.2055045871559638,0.0,1.0,0.025,15,3479.206175327301,1
79,10030.0,79,1095.0,6.263013698630138,-1.0,0.004587155963302753,3.9652968036529685,0.0,1.0,0.025,15,3479.206175327301,1
