,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
4,304.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
5,304.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
6,304.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
7,304.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
8,304.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
9,462.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
10,462.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
11,462.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
12,462.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
13,462.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
14,671.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
15,671.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
16,671.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
17,671.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
18,671.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
19,950.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
20,950.0,20,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.025,3,3365.2860498428345,1
