,nA1,steps,nA2,age,neigh10,reprod,food,death,social,mutation_rate,round,time,combination
0,200.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
1,200.0,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
2,200.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
3,200.0,3,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
4,315.0,4,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
5,315.0,5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
6,315.0,6,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
7,315.0,7,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
8,315.0,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
9,467.0,9,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
10,467.0,10,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
11,467.0,11,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
12,467.0,12,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
13,467.0,13,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
14,673.0,14,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
15,673.0,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
16,673.0,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
17,673.0,17,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
18,673.0,18,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
19,979.0,19,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.025,19,2769.034209251404,1
