,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
4,1623.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
5,1623.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
6,1623.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
7,1623.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
8,1623.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
9,1721.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
10,1721.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
11,1721.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
12,1721.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
13,1721.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
14,1812.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
15,1812.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
16,1812.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
17,1812.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
18,1812.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
19,1884.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,1.0,0.025,9,2477.911387681961,2
