,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
4,2410.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
5,2410.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
6,2410.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
7,2410.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
8,2410.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
9,3570.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
10,3570.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
11,3570.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
12,3570.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
13,3570.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
14,4898.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
15,4898.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
16,4898.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
17,4898.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
18,4898.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
19,6229.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
20,6229.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
21,6229.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
22,6229.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
23,6229.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
24,7483.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
25,7483.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
26,7483.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
27,7483.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
28,7483.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
29,8641.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
30,8641.0,30,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
31,8641.0,31,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
32,8641.0,32,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
33,8641.0,33,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
34,9664.0,34,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
35,9664.0,35,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
36,9664.0,36,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
37,9664.0,37,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
38,9664.0,38,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
39,10555.0,39,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
40,10656.0,40,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
41,10656.0,41,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
42,10656.0,42,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
43,10656.0,43,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
44,11325.0,44,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
45,11325.0,45,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
46,11325.0,46,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
47,11325.0,47,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
48,11325.0,48,0.0,0.0,0.0,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
49,11855.0,49,50.0,1.0,0.05395301727526263,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
50,11855.0,50,50.0,2.0,0.05395301727526261,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
51,11855.0,51,50.0,3.0,0.053953017275262624,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
52,11856.0,52,50.0,4.0,0.05395301727526264,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
53,11856.0,53,50.0,5.0,0.05395301727526263,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
54,12315.0,54,99.0,3.0303030303030303,0.027248998623870046,-1,0.98,0.0,0.0,10.0,0.025,12,3042.893658876419,2
55,12315.0,55,99.0,4.03030303030303,0.05021756203827196,-1,0.0,0.0,0.0,10.0,0.025,12,3042.893658876419,2
56,12315.0,56,100.0,4.98,0.04971538641788928,-1,0.010101010101010102,0.0,0.0,10.0,0.025,12,3042.893658876419,2
