,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
4,1782.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
5,1782.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
6,1782.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
7,1782.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
8,1782.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
9,2023.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
10,2023.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
11,2023.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
12,2023.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
13,2023.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
14,2258.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
15,2258.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
16,2258.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
17,2258.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
18,2258.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
19,2484.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
20,2484.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
21,2484.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
22,2484.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
23,2484.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
24,2704.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
25,2704.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
26,2704.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
27,2704.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
28,2704.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
29,2912.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,16,1456.708338022232,1
