,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
4,1802.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
5,1802.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
6,1802.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
7,1802.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
8,1802.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
9,2099.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
10,2099.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
11,2099.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
12,2099.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
13,2099.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
14,2348.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
15,2348.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
16,2348.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
17,2348.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
18,2348.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
19,2581.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
20,2581.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,2.0,0.025,15,2218.485214471817,3
