,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
4,2665.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
5,2665.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
6,2665.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
7,2665.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
8,2665.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
9,4305.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
10,4305.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
11,4305.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
12,4305.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
13,4305.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
14,6234.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
15,6234.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
16,6234.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
17,6234.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
18,6234.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
19,8164.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
20,8164.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
21,8164.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
22,8164.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
23,8164.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
24,9869.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
25,9869.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
26,9869.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
27,9869.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
28,9869.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
29,11214.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
30,11214.0,30,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
31,11214.0,31,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
32,11214.0,32,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
33,11214.0,33,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
34,12231.0,34,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
35,12231.0,35,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
36,12231.0,36,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
37,12231.0,37,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
38,12231.0,38,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
39,13028.0,39,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
40,13129.0,40,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
41,13129.0,41,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
42,13129.0,42,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
43,13129.0,43,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
44,13714.0,44,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
45,13714.0,45,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
46,13714.0,46,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
47,13714.0,47,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
48,13714.0,48,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
49,14163.0,49,50.0,1.0,-0.024342184549050603,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
50,14163.0,50,50.0,2.0,-0.0243421845490506,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
51,14163.0,51,50.0,3.0,-0.02434218454905061,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
52,14163.0,52,50.0,4.0,-0.02434218454905059,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
53,14163.0,53,50.0,5.0,-0.024342184549050568,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
54,14518.0,54,100.0,3.0,-0.01217109227452532,-1,1.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
55,14518.0,55,100.0,4.0,-0.02605080604686677,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
56,14518.0,56,100.0,5.0,-0.02605080604686677,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
57,14522.0,57,100.0,6.0,-0.02605080604686677,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
58,14522.0,58,100.0,7.0,-0.0260508060468668,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
59,14772.0,59,150.0,5.333333333333333,-0.017367204031244532,-1,0.5,0.0,0.0,50.0,0.025,7,18009.230635881424,1
60,14770.0,60,200.0,4.75,-0.019978911139651882,-1,0.3333333333333333,0.0,0.0,50.0,0.025,7,18009.230635881424,1
61,14770.0,61,200.0,5.75,-0.026443217045207232,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
62,14777.0,62,200.0,6.75,-0.026443217045207232,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
63,14777.0,63,200.0,7.75,-0.026443217045207204,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
64,15003.0,64,300.0,5.833333333333332,-0.01762881136347149,-1,0.5,0.0,0.0,50.0,0.025,7,18009.230635881424,1
65,15000.0,65,400.0,5.125,-0.018971899537706564,-1,0.3333333333333333,0.0,0.0,50.0,0.025,7,18009.230635881424,1
66,14998.0,66,400.0,6.125,-0.026022871673015015,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
67,15004.0,67,400.0,7.125,-0.026022871673015032,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
68,15003.0,68,400.0,8.125,-0.026022871673015032,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
69,15185.0,69,550.0,6.636363636363638,-0.01892572485310184,-1,0.375,0.0,0.0,50.0,0.025,7,18009.230635881424,1
70,15179.0,70,800.0,5.25,-0.01781999976054371,-1,0.4545454545454545,0.0,0.0,50.0,0.025,7,18009.230635881424,1
71,15178.0,71,800.0,6.25,-0.025522848311182882,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
72,15196.0,72,800.0,7.25,-0.02552284831118291,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
73,15192.0,73,800.0,8.25,-0.025522848311182896,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
74,15337.0,74,1050.0,7.047619047619048,-0.01944597966566316,-1,0.3125,0.0,0.0,50.0,0.025,7,18009.230635881424,1
75,15311.0,75,1500.0,5.633333333333334,-0.01807641647233124,-1,0.42857142857142855,0.0,0.0,50.0,0.025,7,18009.230635881424,1
76,15299.0,76,1600.0,6.21875,-0.024157810338741616,-1,0.06666666666666668,0.0,0.0,50.0,0.025,7,18009.230635881424,1
77,15304.0,77,1600.0,7.21875,-0.025728466373498744,-1,0.0,0.0,0.0,50.0,0.025,7,18009.230635881424,1
