,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
4,2530.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
5,2530.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
6,2530.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
7,2530.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
8,2530.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
9,3909.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
10,3909.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
11,3909.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
12,3909.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
13,3909.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
14,5451.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
15,5451.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
16,5451.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
17,5451.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
18,5451.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
19,7000.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
20,7000.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
21,7000.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
22,7000.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
23,7000.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
24,8460.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
25,8460.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
26,8460.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
27,8460.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
28,8460.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
29,9712.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
30,9712.0,30,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
31,9712.0,31,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
32,9712.0,32,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
33,9712.0,33,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
34,10769.0,34,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
35,10769.0,35,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
36,10769.0,36,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
37,10769.0,37,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
38,10769.0,38,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
39,11650.0,39,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
40,11751.0,40,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
41,11751.0,41,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
42,11751.0,42,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,6,9220.814168214798,1
