,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
4,2676.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
5,2676.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
6,2676.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
7,2676.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
8,2676.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
9,4381.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
10,4381.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
11,4381.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
12,4381.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
13,4381.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
14,6372.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
15,6372.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
16,6372.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
17,6372.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
18,6372.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
19,8354.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
20,8354.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
21,8354.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
22,8354.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
23,8354.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
24,10070.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
25,10070.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
26,10070.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
27,10070.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
28,10070.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
29,11357.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
30,11357.0,30,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
31,11357.0,31,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
32,11357.0,32,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
33,11357.0,33,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
34,12350.0,34,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
35,12350.0,35,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
36,12350.0,36,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
37,12350.0,37,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
38,12350.0,38,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
39,13121.0,39,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
40,13222.0,40,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
41,13222.0,41,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
42,13222.0,42,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
43,13222.0,43,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
44,13774.0,44,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
45,13774.0,45,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
46,13774.0,46,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
47,13774.0,47,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
48,13774.0,48,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
49,14284.0,49,50.0,1.0,-0.05860779509717998,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
50,14284.0,50,50.0,2.0,-0.05860779509717998,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
51,14284.0,51,50.0,3.0,-0.05860779509717998,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
52,14285.0,52,50.0,4.0,-0.05860779509717995,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
53,14285.0,53,50.0,5.0,-0.05860779509717998,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
54,14653.0,54,100.0,3.0,-0.029303897548589974,-1,1.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
55,14653.0,55,100.0,4.0,-0.05708975018452497,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
56,14653.0,56,100.0,5.0,-0.05708975018452496,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
57,14655.0,57,100.0,6.0,-0.05708975018452497,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
58,14655.0,58,100.0,7.0,-0.05708975018452495,-1,0.0,0.0,0.0,50.0,0.025,16,18647.091791391373,1
59,14938.0,59,150.0,5.333333333333333,-0.038059833456349966,-1,0.5,0.0,0.0,50.0,0.025,16,18647.091791391373,1
60,14937.0,60,200.0,4.75,-0.04246134862894907,-1,0.3333333333333333,0.0,0.0,50.0,0.025,16,18647.091791391373,1
