,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
4,2590.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
5,2590.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
6,2590.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
7,2590.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
8,2590.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
9,4073.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
10,4073.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
11,4073.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
12,4073.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
13,4073.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
14,5860.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
15,5860.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
16,5860.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
17,5860.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
18,5860.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
19,7638.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
20,7638.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
21,7638.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
22,7638.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
23,7638.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
24,9211.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
25,9211.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
26,9211.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
27,9211.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
28,9211.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
29,10487.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
30,10487.0,30,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
31,10487.0,31,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
32,10487.0,32,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
33,10487.0,33,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
34,11608.0,34,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
35,11608.0,35,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
36,11608.0,36,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
37,11608.0,37,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
38,11608.0,38,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
39,12376.0,39,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
40,12477.0,40,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
41,12477.0,41,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
42,12477.0,42,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
43,12477.0,43,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
44,13073.0,44,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
45,13073.0,45,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
46,13073.0,46,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
47,13073.0,47,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
48,13073.0,48,0.0,0.0,0.0,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
49,13597.0,49,50.0,1.0,0.15145436277184238,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
50,13596.0,50,50.0,2.0,0.15145436277184238,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
51,13596.0,51,50.0,3.0,0.15145436277184238,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
52,13598.0,52,50.0,4.0,0.15145436277184238,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
53,13598.0,53,50.0,5.0,0.15145436277184238,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
54,14023.0,54,100.0,3.0,0.07572718138592116,-1,1.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
55,14023.0,55,100.0,4.0,0.15244952363585335,-1,0.0,0.0,0.0,20.0,0.025,20,10062.921100854874,2
