,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
4,2671.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
5,2671.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
6,2671.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
7,2671.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
8,2671.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
9,4291.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
10,4291.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
11,4291.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
12,4291.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
13,4291.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
14,6284.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
15,6284.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
16,6284.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
17,6284.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
18,6284.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
19,8296.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
20,8296.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
21,8296.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
22,8296.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
23,8296.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
24,9986.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
25,9986.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
26,9986.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
27,9986.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
28,9986.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
29,11337.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,18,17072.853188991547,2
