,nA1,steps,nA2,age,social,neigh10,reprod,food,death,patch,mutation_rate,round,time,combination
0,1515.0,0,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
1,1515.0,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
2,1515.0,2,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
3,1515.0,3,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
4,2680.0,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
5,2680.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
6,2680.0,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
7,2680.0,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
8,2680.0,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
9,4397.0,9,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
10,4397.0,10,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
11,4397.0,11,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
12,4397.0,12,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
13,4397.0,13,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
14,6460.0,14,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
15,6460.0,15,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
16,6460.0,16,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
17,6460.0,17,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
18,6460.0,18,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
19,8426.0,19,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
20,8426.0,20,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
21,8426.0,21,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
22,8426.0,22,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
23,8426.0,23,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
24,10117.0,24,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
25,10117.0,25,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
26,10117.0,26,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
27,10117.0,27,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
28,10117.0,28,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
29,11421.0,29,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
30,11421.0,30,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
31,11421.0,31,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
32,11421.0,32,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
33,11421.0,33,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
34,12384.0,34,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
35,12384.0,35,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
36,12384.0,36,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
37,12384.0,37,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
38,12384.0,38,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
39,13157.0,39,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
40,13258.0,40,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
41,13258.0,41,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
42,13258.0,42,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
43,13258.0,43,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
44,13806.0,44,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
45,13806.0,45,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
46,13806.0,46,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
47,13806.0,47,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
48,13806.0,48,0.0,0.0,0.0,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
49,14255.0,49,50.0,1.0,0.16464037988704253,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
50,14255.0,50,50.0,2.0,0.16464037988704242,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
51,14255.0,51,50.0,3.0,0.16464037988704253,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
52,14255.0,52,50.0,4.0,0.16464037988704253,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
53,14255.0,53,50.0,5.0,0.1646403798870425,-1,0.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
54,14620.0,54,100.0,3.0,0.08232018994352126,-1,1.0,0.0,0.0,50.0,0.025,17,18322.30030632019,2
