,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
9,145.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
10,162.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
11,182.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
12,182.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
13,182.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
14,182.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
15,182.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
16,182.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
17,227.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
18,250.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
19,278.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
20,278.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
21,278.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
22,278.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
23,278.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
24,321.0,24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
25,374.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
26,413.0,26,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
27,427.0,27,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
28,427.0,28,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
29,427.0,29,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
30,427.0,30,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
31,427.0,31,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
32,515.0,32,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
33,575.0,33,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
34,635.0,34,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
35,640.0,35,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
36,640.0,36,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
37,640.0,37,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
38,640.0,38,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
39,711.0,39,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
40,824.0,40,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
41,901.0,41,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
42,958.0,42,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
43,960.0,43,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
44,960.0,44,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
45,960.0,45,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
46,960.0,46,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
47,1091.0,47,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
48,1231.0,48,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
49,1352.0,49,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
50,1389.0,50,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
51,1391.0,51,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
52,1391.0,52,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
53,1391.0,53,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
54,1460.0,54,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
55,1642.0,55,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
56,1795.0,56,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
57,1929.0,57,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
58,1952.0,58,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
59,1952.0,59,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
60,1952.0,60,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
61,1952.0,61,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
62,2137.0,62,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
63,2371.0,63,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
64,2563.0,64,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
65,2654.0,65,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
66,2664.0,66,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
67,2664.0,67,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
68,2664.0,68,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
69,2745.0,69,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
70,2985.0,70,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
71,3220.0,71,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
72,3399.0,72,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
73,3451.0,73,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
74,3458.0,74,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
75,3458.0,75,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
76,3458.0,76,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
77,3683.0,77,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
78,4018.0,78,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
79,4283.0,79,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
80,4447.0,80,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
81,4476.0,81,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
82,4479.0,82,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
83,4479.0,83,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
84,4559.0,84,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
85,4873.0,85,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
86,5222.0,86,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
87,5497.0,87,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
88,5584.0,88,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
89,5606.0,89,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
90,5608.0,90,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
91,5608.0,91,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
92,5829.0,92,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
93,6232.0,93,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
94,6613.0,94,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17141.710745811462,7,100.0,17
