,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
9,139.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
10,157.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
11,175.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
12,175.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
13,175.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
14,175.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
15,175.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
16,175.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
17,228.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
18,259.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
19,287.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
20,287.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
21,287.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
22,287.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
23,287.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,16524.638849973682,7,100.0,19
