,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
9,144.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
10,159.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
11,175.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
12,175.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
13,175.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
14,175.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
15,175.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
16,175.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
17,228.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
18,252.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
19,274.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
20,274.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
21,274.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
22,274.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
23,274.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
24,321.0,24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
25,373.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
26,404.0,26,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
27,416.0,27,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
28,416.0,28,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
29,416.0,29,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
30,416.0,30,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
31,416.0,31,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
32,509.0,32,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
33,570.0,33,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
34,613.0,34,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
35,618.0,35,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
36,618.0,36,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
37,618.0,37,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
38,618.0,38,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
39,677.0,39,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
40,787.0,40,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
41,858.0,41,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
42,899.0,42,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
43,903.0,43,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
44,903.0,44,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
45,903.0,45,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
46,903.0,46,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
47,1045.0,47,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
48,1170.0,48,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
49,1259.0,49,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
50,1284.0,50,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
51,1287.0,51,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
52,1287.0,52,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
53,1287.0,53,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
54,1354.0,54,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
55,1549.0,55,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
56,1707.0,56,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
57,1795.0,57,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
58,1806.0,58,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
59,1807.0,59,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
60,1807.0,60,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
61,1807.0,61,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
62,2001.0,62,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
63,2241.0,63,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
64,2425.0,64,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
65,2498.0,65,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
66,2504.0,66,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
67,2504.0,67,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
68,2504.0,68,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
69,2587.0,69,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
70,2884.0,70,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
71,3152.0,71,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
72,3326.0,72,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
73,3370.0,73,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
74,3373.0,74,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
75,3373.0,75,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
76,3373.0,76,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
77,3577.0,77,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
78,3927.0,78,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
79,4234.0,79,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
80,4354.0,80,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
81,4382.0,81,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
82,4383.0,82,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
83,4383.0,83,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
84,4471.0,84,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
85,4788.0,85,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
86,5151.0,86,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
87,5447.0,87,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
88,5536.0,88,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
89,5554.0,89,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
90,5554.0,90,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
91,5554.0,91,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
92,5765.0,92,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
93,6204.0,93,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
94,6578.0,94,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
95,6786.0,95,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
96,6845.0,96,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
97,6851.0,97,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
98,6851.0,98,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
99,6929.0,99,20.0,1.0,-0.10346341409665594,-1.0,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
100,7268.0,100,20.0,2.0,-0.10346341409665584,0.9995997931098471,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
101,7683.0,101,20.0,3.0,-0.1034634140966559,1.0010530099368664,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
102,8033.0,102,20.0,4.0,-0.10346341409665584,0.9986495139586417,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
103,8185.0,103,20.0,5.0,-0.10346341409665588,0.9988921253915054,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
104,8218.0,104,20.0,6.0,-0.1034634140966559,1.000476148506182,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
105,8220.0,105,20.0,7.0,-0.1034634140966559,0.9991827914734852,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
106,8220.0,106,20.0,8.0,-0.10346341409665584,1.0006299883911562,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
107,8434.0,107,20.0,9.0,-0.1034634140966559,1.0002510150223038,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
108,8831.0,108,20.0,10.0,-0.10346341409665584,1.001228257215587,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
109,9220.0,109,20.0,11.0,-0.1034634140966559,1.0002988313220729,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
110,9500.0,110,20.0,12.0,-0.1034634140966559,0.9998238332123592,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
111,9594.0,111,20.0,13.0,-0.1034634140966559,1.0008797903329263,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
112,9620.0,112,20.0,14.0,-0.1034634140966559,0.9983406838043448,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
113,9620.0,113,20.0,15.0,-0.1034634140966559,1.00066529825351,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
114,9684.0,114,20.0,16.0,-0.1034634140966559,1.001070153336134,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
115,9986.0,115,20.0,17.0,-0.1034634140966559,1.0002658766260506,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
116,10432.0,116,20.0,18.0,-0.10346341409665588,1.0000047028132897,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
117,10823.0,117,38.0,10.0,-0.05445442847192415,1.0006809420092604,0.9,0.0,0.0,0.025,21604.773435592648,7,100.0,11
118,11015.0,118,38.0,11.0,-0.12746473270617306,0.9990292919320952,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
119,11068.0,119,38.0,12.0,-0.12746473270617306,0.9988850611873932,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
120,11080.0,120,40.0,12.35,-0.12109149607086442,1.0014149713971574,0.05263157894736842,0.0,0.0,0.025,21604.773435592648,7,100.0,11
121,11082.0,121,40.0,13.35,-0.1089534654019616,1.0010202163295945,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
122,11241.0,122,40.0,14.35,-0.10895346540196167,0.9990463734364394,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
123,11620.0,123,40.0,15.35,-0.10895346540196167,1.0009073368857069,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
124,12051.0,124,40.0,16.35,-0.10895346540196164,1.0002488730904409,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
125,12329.0,125,40.0,17.35,-0.10895346540196164,0.9999653989721786,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
126,12438.0,126,40.0,18.35,-0.10895346540196164,1.0056541861012012,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
127,12456.0,127,40.0,19.35,-0.10895346540196164,1.0065248562136206,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
128,12463.0,128,40.0,20.35,-0.1089534654019616,1.0065526543127823,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
129,12495.0,129,58.0,14.724137931034482,-0.07514032096687008,1.006909880953819,0.45,0.0,0.0,0.025,21604.773435592648,7,100.0,11
130,12719.0,130,76.0,12.0,-0.09166011443099953,1.0094524749499876,0.3103448275862069,0.0,0.0,0.025,21604.773435592648,7,100.0,11
131,13081.0,131,76.0,13.0,-0.1304847185138697,1.015064025177699,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
132,13434.0,132,76.0,14.0,-0.1304847185138697,1.019785127848547,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
133,13612.0,133,80.0,14.25,-0.12396048258817625,1.023093596257452,0.05263157894736842,0.0,0.0,0.025,21604.773435592648,7,100.0,11
134,13675.0,134,80.0,15.25,-0.1097698874527524,1.0247855901258636,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
135,13690.0,135,80.0,16.25,-0.1097698874527524,1.025291052221298,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
136,13693.0,136,80.0,17.25,-0.1097698874527524,1.0253501255910396,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
137,13820.0,137,80.0,18.25,-0.10976988745275244,1.0266106926047314,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
138,14125.0,138,80.0,19.25,-0.1097698874527524,1.0297920141572472,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
139,14478.0,139,80.0,20.25,-0.10976988745275236,1.0352103484003763,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
140,14756.0,140,80.0,21.25,-0.10976988745275244,1.0395164218783348,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
141,14876.0,141,80.0,22.25,-0.10976988745275244,1.0412464882923167,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
142,14913.0,142,116.0,16.03448275862069,-0.07570337065707061,1.0419719903627571,0.45,0.0,0.0,0.025,21604.773435592648,7,100.0,11
143,14926.0,143,152.0,13.0,-0.09426025011052107,1.0422075461152571,0.3103448275862069,0.0,0.0,0.025,21604.773435592648,7,100.0,11
144,14951.0,144,152.0,14.0,-0.13178953498038126,1.042251779480658,0.0,0.0,0.0,0.025,21604.773435592648,7,100.0,11
