,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
9,142.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
10,166.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
11,181.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
12,181.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
13,181.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
14,181.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
15,181.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
16,181.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
17,224.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
18,258.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
19,283.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
20,283.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
21,283.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18573.038815498352,7,100.0,2
