,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
9,146.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
10,159.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
11,177.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
12,177.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
13,177.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
14,177.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
15,177.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
16,177.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
17,224.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
18,249.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
19,281.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
20,281.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
21,281.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
22,281.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
23,281.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
24,322.0,24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
25,373.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,21751.71702575684,7,100.0,4
