,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
9,135.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
10,156.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
11,174.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
12,174.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
13,174.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
14,174.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
15,174.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
16,174.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
17,223.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
18,255.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
19,282.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
20,282.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
21,282.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
22,282.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
23,282.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
24,320.0,24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
25,370.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
26,405.0,26,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
27,418.0,27,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
28,418.0,28,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
29,418.0,29,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
30,418.0,30,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
31,418.0,31,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
32,516.0,32,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
33,579.0,33,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
34,640.0,34,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
35,647.0,35,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
36,647.0,36,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
37,647.0,37,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
38,647.0,38,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
39,695.0,39,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
40,806.0,40,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,17930.820771694183,7,100.0,7
