,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
9,145.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
10,162.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
11,180.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
12,180.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
13,180.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
14,180.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
15,180.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
16,180.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
17,229.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
18,259.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
19,281.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
20,281.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
21,281.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
22,281.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
23,281.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
24,331.0,24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
25,388.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
26,433.0,26,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
27,441.0,27,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
28,441.0,28,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,19466.849526882168,7,100.0,6
