,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
9,134.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
10,153.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
11,176.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
12,176.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
13,176.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
14,176.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
15,176.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
16,176.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
17,216.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
18,243.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
19,271.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
20,271.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
21,271.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
22,271.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
23,271.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
24,309.0,24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
25,353.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
26,393.0,26,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
27,412.0,27,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
28,412.0,28,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
29,412.0,29,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
30,412.0,30,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
31,412.0,31,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
32,492.0,32,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
33,549.0,33,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
34,606.0,34,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
35,615.0,35,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
36,615.0,36,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
37,615.0,37,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
38,615.0,38,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
39,663.0,39,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
40,761.0,40,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
41,858.0,41,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
42,908.0,42,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
43,913.0,43,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
44,913.0,44,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
45,913.0,45,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
46,913.0,46,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
47,1035.0,47,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
48,1155.0,48,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
49,1276.0,49,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
50,1310.0,50,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
51,1314.0,51,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
52,1314.0,52,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
53,1314.0,53,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
54,1394.0,54,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
55,1571.0,55,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
56,1719.0,56,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
57,1841.0,57,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
58,1859.0,58,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
59,1860.0,59,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
60,1860.0,60,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
61,1860.0,61,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
62,2044.0,62,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
63,2234.0,63,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
64,2415.0,64,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
65,2497.0,65,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
66,2506.0,66,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
67,2507.0,67,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
68,2507.0,68,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
69,2597.0,69,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
70,2883.0,70,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
71,3146.0,71,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
72,3330.0,72,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
73,3377.0,73,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
74,3382.0,74,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
75,3382.0,75,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
76,3382.0,76,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
77,3617.0,77,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
78,3917.0,78,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
79,4203.0,79,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
80,4368.0,80,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
81,4390.0,81,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
82,4392.0,82,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
83,4392.0,83,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
84,4476.0,84,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
85,4829.0,85,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
86,5178.0,86,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
87,5442.0,87,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
88,5545.0,88,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
89,5553.0,89,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
90,5554.0,90,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
91,5554.0,91,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
92,5790.0,92,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
93,6178.0,93,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
94,6560.0,94,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
95,6779.0,95,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
96,6829.0,96,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
97,6833.0,97,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
98,6833.0,98,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
99,6897.0,99,20.0,1.0,-0.29887050166060075,-1.0,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
100,7296.0,100,20.0,2.0,-0.29887050166060064,1.0060389573710942,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
101,7727.0,101,20.0,3.0,-0.2988705016606007,1.00688185215982,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
102,8073.0,102,20.0,4.0,-0.29887050166060075,1.003954458326069,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
103,8218.0,103,20.0,5.0,-0.2988705016606007,1.005248783885433,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
104,8246.0,104,20.0,6.0,-0.2988705016606007,1.00616579612426,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
105,8256.0,105,20.0,7.0,-0.2988705016606007,1.0058332539068455,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
106,8256.0,106,20.0,8.0,-0.2988705016606007,1.0076017493230414,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
107,8455.0,107,20.0,9.0,-0.2988705016606007,1.0044294292379046,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
108,8885.0,108,20.0,10.0,-0.29887050166060075,1.0058722364494226,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
109,9293.0,109,20.0,11.0,-0.2988705016606007,1.0027845408889955,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
110,9578.0,110,20.0,12.0,-0.2988705016606007,1.0047667364261588,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
111,9659.0,111,20.0,13.0,-0.2988705016606007,1.0049875859077946,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
112,9674.0,112,20.0,14.0,-0.2988705016606007,1.0077328396904148,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
113,9681.0,113,20.0,15.0,-0.2988705016606007,1.0047283139215488,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
114,9728.0,114,20.0,16.0,-0.29887050166060075,1.005473389432115,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
115,10064.0,115,20.0,17.0,-0.2988705016606007,1.0073927998795045,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
116,10531.0,116,20.0,18.0,-0.2988705016606007,1.0054523229865906,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
117,10914.0,117,36.0,10.555555555555557,-0.16603916758922266,1.0020386092148574,0.8,0.0,0.0,0.025,18934.65012860298,7,100.0,14
118,11110.0,118,36.0,11.555555555555555,-0.2844187736811121,1.0053525276392616,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
119,11152.0,119,36.0,12.555555555555555,-0.284418773681112,1.0054896639272433,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
120,11165.0,120,39.0,12.512820512820511,-0.2625404064748727,1.0002806107584636,0.08333333333333333,0.0,0.0,0.025,18934.65012860298,7,100.0,14
121,11168.0,121,39.0,13.512820512820511,-0.2892383266038843,1.0034082761486949,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
122,11310.0,122,39.0,14.512820512820511,-0.2892383266038843,1.005152825314162,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
123,11670.0,123,40.0,15.125,-0.28200736843878715,1.003564242266211,0.02564102564102564,0.0,0.0,0.025,18934.65012860298,7,100.0,14
124,12084.0,124,40.0,16.125,-0.30387742937752105,1.0060169864068944,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
125,12385.0,125,40.0,17.125,-0.3038774293775209,1.0070189460076486,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
126,12498.0,126,40.0,18.125,-0.3038774293775209,1.0099390352702171,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
127,12522.0,127,40.0,19.125,-0.3038774293775209,1.0103119372788,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
128,12535.0,128,40.0,20.125,-0.3038774293775209,1.0108216861978905,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
129,12566.0,129,56.0,15.089285714285715,-0.21705530669822928,1.0110658014226648,0.4,0.0,0.0,0.025,18934.65012860298,7,100.0,14
130,12814.0,130,72.0,12.513888888888893,-0.22205230818889066,1.014792130785283,0.2857142857142857,0.0,0.0,0.025,18934.65012860298,7,100.0,14
131,13201.0,131,72.0,13.513888888888893,-0.2824621277673554,1.0192089527879649,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
132,13553.0,132,72.0,14.513888888888893,-0.28246212776735563,1.0252491840472018,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
133,13766.0,133,78.0,14.32051282051282,-0.2607342717852512,1.0294789899284214,0.08333333333333333,0.0,0.0,0.025,18934.65012860298,7,100.0,14
134,13829.0,134,78.0,15.32051282051282,-0.2875840829813839,1.030670787692202,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
135,13844.0,135,78.0,16.320512820512818,-0.28758408298138377,1.0308355284343105,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
136,13851.0,136,80.0,16.8875,-0.2803944809068493,1.0310663693421014,0.02564102564102564,0.0,0.0,0.025,18934.65012860298,7,100.0,14
137,13961.0,137,80.0,17.8875,-0.3019142370479089,1.0322537919056651,0.0,0.0,0.0,0.025,18934.65012860298,7,100.0,14
