,nA1,steps,nA2,age,social,neigh10,reprod,food,death,mutation_rate,time,combination,start_cog,round
0,50.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
1,80.0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
2,110.0,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
3,110.0,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
4,110.0,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
5,110.0,5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
6,110.0,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
7,110.0,7,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
8,110.0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
9,136.0,9,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
10,157.0,10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
11,173.0,11,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
12,173.0,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
13,173.0,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
14,173.0,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
15,173.0,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
16,173.0,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
17,220.0,17,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
18,246.0,18,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
19,270.0,19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
20,270.0,20,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
21,270.0,21,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
22,270.0,22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
23,270.0,23,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
24,318.0,24,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
25,373.0,25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
26,414.0,26,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
27,430.0,27,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
28,430.0,28,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
29,430.0,29,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
30,430.0,30,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
31,430.0,31,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
32,534.0,32,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
33,602.0,33,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
34,657.0,34,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
35,667.0,35,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
36,667.0,36,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
37,667.0,37,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
38,667.0,38,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
39,727.0,39,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
40,835.0,40,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
41,917.0,41,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
42,969.0,42,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
43,974.0,43,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
44,974.0,44,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
45,974.0,45,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
46,974.0,46,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
47,1115.0,47,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
48,1258.0,48,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
49,1367.0,49,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
50,1404.0,50,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.025,23942.765627145767,7,100.0,12
